baseline_name,protocol,method_family,schema_compatible,official_sehgnn_unmodified,uses_feature_adapter,uses_weighted_superedges,uses_synthetic_nodes,keeps_all_target_nodes,used_test_data,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_tp_workload_table,eligibility_failure_reasons,support_node_ratio,support_edge_ratio,structural_storage_ratio,raw_hgb_text_byte_ratio,official_text_hgb_byte_ratio,binary_feature_sidecar_ratio,adapter_package_ratio,preprocessed_cache_byte_ratio,train_time_seconds,preprocess_time_seconds,compress_time_seconds,peak_cpu_memory_mb,peak_gpu_memory_mb,dataset,budget_type,budget_value,graph_seed,training_seed,success,failure_type,failure_message,construction_status,selection_signal,official_hgb_exported,export_hash,artifact_manifest_path,raw_hgb_text_byte_ratio_estimated,training_executed,training_status,compress_peak_cpu_memory_mb,export_time_seconds,test_micro_f1,test_macro_f1,recovery_micro,recovery_macro
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,1,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,203dd2605aff10b480103375e343b3879ef2cff0651704aaa36bf4040be3e022,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,1,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,203dd2605aff10b480103375e343b3879ef2cff0651704aaa36bf4040be3e022,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,2,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,8f976c9f7ebbdd63c803c5f701d090461d70f7aeb7352c91773439e8d8f854b3,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,2,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,8f976c9f7ebbdd63c803c5f701d090461d70f7aeb7352c91773439e8d8f854b3,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,2,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,8f976c9f7ebbdd63c803c5f701d090461d70f7aeb7352c91773439e8d8f854b3,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,2,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,8f976c9f7ebbdd63c803c5f701d090461d70f7aeb7352c91773439e8d8f854b3,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,2,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,8f976c9f7ebbdd63c803c5f701d090461d70f7aeb7352c91773439e8d8f854b3,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,3,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,47a2e6694c8bcf967b2be38062a3512884f1d87892ce1fe67b67707ec50c7521,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,3,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,47a2e6694c8bcf967b2be38062a3512884f1d87892ce1fe67b67707ec50c7521,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,3,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,47a2e6694c8bcf967b2be38062a3512884f1d87892ce1fe67b67707ec50c7521,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,3,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,47a2e6694c8bcf967b2be38062a3512884f1d87892ce1fe67b67707ec50c7521,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,3,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,47a2e6694c8bcf967b2be38062a3512884f1d87892ce1fe67b67707ec50c7521,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,4,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,421ac7f8c9b4f991077946a90a781b9a62a871b1b7d00a7794f50132dbe81d80,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,4,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,421ac7f8c9b4f991077946a90a781b9a62a871b1b7d00a7794f50132dbe81d80,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,4,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,421ac7f8c9b4f991077946a90a781b9a62a871b1b7d00a7794f50132dbe81d80,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,4,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,421ac7f8c9b4f991077946a90a781b9a62a871b1b7d00a7794f50132dbe81d80,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,4,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,421ac7f8c9b4f991077946a90a781b9a62a871b1b7d00a7794f50132dbe81d80,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,5,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3695e3f4692fa73562874979b66d02ec9a52018a3c0d94af7c3c9fcfdfffee97,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,5,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3695e3f4692fa73562874979b66d02ec9a52018a3c0d94af7c3c9fcfdfffee97,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,5,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3695e3f4692fa73562874979b66d02ec9a52018a3c0d94af7c3c9fcfdfffee97,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,5,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3695e3f4692fa73562874979b66d02ec9a52018a3c0d94af7c3c9fcfdfffee97,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.3,0.124441030864146,0.15239275256498075,0.15239275256498075,0.15239275256498075,,,,,,,,,DBLP,support_node_ratio,0.3,5,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3695e3f4692fa73562874979b66d02ec9a52018a3c0d94af7c3c9fcfdfffee97,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,1,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,4ff495f54df363aba2d18690144e6afc295a5409bebb6121ceef4018ea87e199,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,1,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,4ff495f54df363aba2d18690144e6afc295a5409bebb6121ceef4018ea87e199,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,1,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,4ff495f54df363aba2d18690144e6afc295a5409bebb6121ceef4018ea87e199,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,1,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,4ff495f54df363aba2d18690144e6afc295a5409bebb6121ceef4018ea87e199,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,1,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,4ff495f54df363aba2d18690144e6afc295a5409bebb6121ceef4018ea87e199,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,2,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ba09e8fca0842d54f4a84b9ab26ef5268c44d8d6ab89c4c85199d1702dabe6a9,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,2,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ba09e8fca0842d54f4a84b9ab26ef5268c44d8d6ab89c4c85199d1702dabe6a9,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,2,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ba09e8fca0842d54f4a84b9ab26ef5268c44d8d6ab89c4c85199d1702dabe6a9,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,2,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ba09e8fca0842d54f4a84b9ab26ef5268c44d8d6ab89c4c85199d1702dabe6a9,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,2,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ba09e8fca0842d54f4a84b9ab26ef5268c44d8d6ab89c4c85199d1702dabe6a9,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,3,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,9757f2232adfa94a4ad9c1674a657257c054511f3eed2b18ca7795317a592055,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,3,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,9757f2232adfa94a4ad9c1674a657257c054511f3eed2b18ca7795317a592055,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,3,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,9757f2232adfa94a4ad9c1674a657257c054511f3eed2b18ca7795317a592055,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,3,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,9757f2232adfa94a4ad9c1674a657257c054511f3eed2b18ca7795317a592055,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,3,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,9757f2232adfa94a4ad9c1674a657257c054511f3eed2b18ca7795317a592055,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,4,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3d553750463adfee34af3a9b3d0cf060c1449749010eac67e946de742f252134,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,4,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3d553750463adfee34af3a9b3d0cf060c1449749010eac67e946de742f252134,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,4,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3d553750463adfee34af3a9b3d0cf060c1449749010eac67e946de742f252134,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,4,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3d553750463adfee34af3a9b3d0cf060c1449749010eac67e946de742f252134,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,4,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,3d553750463adfee34af3a9b3d0cf060c1449749010eac67e946de742f252134,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,5,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,5df621b0188a9924e5ee3baa41d80260f4474fce400f233265523aa90699ee01,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,5,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,5df621b0188a9924e5ee3baa41d80260f4474fce400f233265523aa90699ee01,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,5,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,5df621b0188a9924e5ee3baa41d80260f4474fce400f233265523aa90699ee01,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,5,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,5df621b0188a9924e5ee3baa41d80260f4474fce400f233265523aa90699ee01,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.2,0.06624078542030172,0.09160929490315928,0.09160929490315928,0.09160929490315928,,,,,,,,,DBLP,support_node_ratio,0.2,5,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,5df621b0188a9924e5ee3baa41d80260f4474fce400f233265523aa90699ee01,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,1,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ed12710051208a88fa9ca1c1ec5d5ad4210204159b684776a40dbac47f533b24,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,1,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ed12710051208a88fa9ca1c1ec5d5ad4210204159b684776a40dbac47f533b24,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,1,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ed12710051208a88fa9ca1c1ec5d5ad4210204159b684776a40dbac47f533b24,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,1,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ed12710051208a88fa9ca1c1ec5d5ad4210204159b684776a40dbac47f533b24,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,1,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,ed12710051208a88fa9ca1c1ec5d5ad4210204159b684776a40dbac47f533b24,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,2,1,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,1023adbf171efb0609b058ae911aed39dd47592c929b01d24f36cf41146fc74b,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,2,2,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,1023adbf171efb0609b058ae911aed39dd47592c929b01d24f36cf41146fc74b,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,2,3,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,1023adbf171efb0609b058ae911aed39dd47592c929b01d24f36cf41146fc74b,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,2,4,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,1023adbf171efb0609b058ae911aed39dd47592c929b01d24f36cf41146fc74b,,True,False,not_executed_gate21_6_budget,,,,,,
Herding-HG-TP,schema_preserving_tp_workload,external_tp_baseline,True,False,False,False,False,True,False,False,False,False,True,official_sehgnn_unmodified_false,0.1,0.024760441798919713,0.045901525815411716,0.045901525815411716,0.045901525815411716,,,,,,,,,DBLP,support_node_ratio,0.1,2,5,True,,,constructed_estimate,per-type centroid herding with degree/profile fallback,False,1023adbf171efb0609b058ae911aed39dd47592c929b01d24f36cf41146fc74b,,True,False,not_executed_gate21_6_budget,,,,,,
