dataset,method,canonical_method,graph_seed,training_seed,export_dir,relation_channel_spec,sehgnn_metapath_keys,metapath_key,metapath_relation_sequence,metapath_input_relation_ids,metapath_input_relation_names,metapath_feature_shape,metapath_feature_nonzero_count,metapath_feature_density,metapath_feature_l1_sum,metapath_feature_l2_norm,metapath_feature_hash,label_feature_key,label_feature_shape,label_feature_nonzero_count,label_feature_hash,feature_propagation_key,feature_propagation_shape,feature_propagation_hash,notes
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP10\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP10\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP10\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP10\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,H6-dirskel-AP100-PA00-PV100-VP00-PTTP10,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP10\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP30\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP30\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP30\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP30\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,H6-dirskel-AP100-PA00-PV100-VP00-PTTP30,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP00-PTTP30\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,H6-dirskel-AP100-PA50-PV100-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,H6-dirskel-AP100-PA00-PV100-VP50-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,H6-dirskel-AP100-PA50-PV100-VP50-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA50-PV100-VP50-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,H6-dirskel-AP100-PA00-PV50-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV50-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,H6-dirskel-AP50-PA00-PV100-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP50-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,H6-dirskel-AP75-PA00-PV100-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP75-PA00-PV100-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,H6-dirskel-AP100-PA00-PV75-VP00-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dirskel-AP100-PA00-PV75-VP00-PTTP00\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-APV-skeleton\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,1,2,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-APV-skeleton\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,1,3,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-APV-skeleton\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,1,4,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-APV-skeleton\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-APV-skeleton,H6-relgrid-APPA100-PVVP100-PTTP00,1,5,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_deterministic\exports\DBLP\graph_seed_1\export\DBLP\1\H6-APV-skeleton\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
DBLP,H6-node30,H6-node30,1,1,results\gate21_5_directed_apv_feature_adapter\diagnostics\gate21_4_directed_internal_controls\exports\DBLP\graph_seed_1\export\DBLP\1\H6-node30\official_trainval\DBLP,,,,,,,,,,,,,,,,,,,,official preprocessing tensors not exposed; loaded relation audit is used as fallback
