run_id,dataset,method,canonical_method,run_group,graph_seed,training_seed,relation_channel_spec,relation_direction_spec,paper_feature_transform,feature_compression_method,sehgnn_command_json,export_dir,cache_dir,output_dir,status
7684e81e6ad3148b,DBLP,H6-dir-AP00-PA100-PTTP30-PVVP100,H6-dir-AP00-PA100-PTTP30-PVVP100,apv_skeleton_validation,1,2,AP00-PA100-PTTP30-PVVP100,AP00-PA100-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_1\\export\\DBLP\\1\\H6-dir-AP00-PA100-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""2""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 2}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-AP00-PA100-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP00-PA100-PTTP30-PVVP100\graph_seed_1\training_seed_2\export_hash_95411c563f82\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-AP00-PA100-PTTP30-PVVP100,success
437d77c105e155a7,DBLP,H6-dir-AP00-PA100-PTTP30-PVVP100,H6-dir-AP00-PA100-PTTP30-PVVP100,apv_skeleton_validation,1,3,AP00-PA100-PTTP30-PVVP100,AP00-PA100-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_1\\export\\DBLP\\1\\H6-dir-AP00-PA100-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""3""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 3}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-AP00-PA100-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP00-PA100-PTTP30-PVVP100\graph_seed_1\training_seed_3\export_hash_95411c563f82\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-AP00-PA100-PTTP30-PVVP100,success
8fcca85e815b069e,DBLP,H6-dir-AP00-PA100-PTTP30-PVVP100,H6-dir-AP00-PA100-PTTP30-PVVP100,apv_skeleton_validation,2,1,AP00-PA100-PTTP30-PVVP100,AP00-PA100-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_2\\export\\DBLP\\2\\H6-dir-AP00-PA100-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""1""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 1}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-AP00-PA100-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP00-PA100-PTTP30-PVVP100\graph_seed_2\training_seed_1\export_hash_1fab92998629\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-AP00-PA100-PTTP30-PVVP100,success
a5661c2e9e6cdf51,DBLP,H6-dir-AP00-PA100-PTTP30-PVVP100,H6-dir-AP00-PA100-PTTP30-PVVP100,apv_skeleton_validation,2,2,AP00-PA100-PTTP30-PVVP100,AP00-PA100-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_2\\export\\DBLP\\2\\H6-dir-AP00-PA100-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""2""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 2}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-AP00-PA100-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP00-PA100-PTTP30-PVVP100\graph_seed_2\training_seed_2\export_hash_1fab92998629\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-AP00-PA100-PTTP30-PVVP100,success
fac52efd0e2ad8ea,DBLP,H6-dir-AP00-PA100-PTTP30-PVVP100,H6-dir-AP00-PA100-PTTP30-PVVP100,apv_skeleton_validation,2,3,AP00-PA100-PTTP30-PVVP100,AP00-PA100-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_2\\export\\DBLP\\2\\H6-dir-AP00-PA100-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""3""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 3}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-AP00-PA100-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP00-PA100-PTTP30-PVVP100\graph_seed_2\training_seed_3\export_hash_1fab92998629\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-AP00-PA100-PTTP30-PVVP100,success
066a07273fb9469e,DBLP,H6-dir-AP00-PA100-PTTP30-PVVP100,H6-dir-AP00-PA100-PTTP30-PVVP100,apv_skeleton_validation,3,1,AP00-PA100-PTTP30-PVVP100,AP00-PA100-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_3\\export\\DBLP\\3\\H6-dir-AP00-PA100-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""1""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 1}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-AP00-PA100-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP00-PA100-PTTP30-PVVP100\graph_seed_3\training_seed_1\export_hash_e2b6edbdf6ea\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-AP00-PA100-PTTP30-PVVP100,success
f70ae37c66f5bf15,DBLP,H6-dir-AP00-PA100-PTTP30-PVVP100,H6-dir-AP00-PA100-PTTP30-PVVP100,apv_skeleton_validation,3,2,AP00-PA100-PTTP30-PVVP100,AP00-PA100-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_3\\export\\DBLP\\3\\H6-dir-AP00-PA100-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""2""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 2}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-AP00-PA100-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP00-PA100-PTTP30-PVVP100\graph_seed_3\training_seed_2\export_hash_e2b6edbdf6ea\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-AP00-PA100-PTTP30-PVVP100,success
ff750e18fca0f518,DBLP,H6-dir-AP00-PA100-PTTP30-PVVP100,H6-dir-AP00-PA100-PTTP30-PVVP100,apv_skeleton_validation,3,3,AP00-PA100-PTTP30-PVVP100,AP00-PA100-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_3\\export\\DBLP\\3\\H6-dir-AP00-PA100-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""3""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 3}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-AP00-PA100-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP00-PA100-PTTP30-PVVP100\graph_seed_3\training_seed_3\export_hash_e2b6edbdf6ea\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-AP00-PA100-PTTP30-PVVP100,success
c2668bb4cf33c62a,DBLP,H6-dir-AP100-PA50-PTTP30-PVVP100,H6-dir-AP100-PA50-PTTP30-PVVP100,apv_skeleton_validation,1,1,AP100-PA50-PTTP30-PVVP100,AP100-PA50-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_1\\export\\DBLP\\1\\H6-dir-AP100-PA50-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""1""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 1}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-AP100-PA50-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP100-PA50-PTTP30-PVVP100\graph_seed_1\training_seed_1\export_hash_db44b1aa553c\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-AP100-PA50-PTTP30-PVVP100,success
7f840da18bcb2533,DBLP,H6-dir-AP100-PA50-PTTP30-PVVP100,H6-dir-AP100-PA50-PTTP30-PVVP100,apv_skeleton_validation,1,2,AP100-PA50-PTTP30-PVVP100,AP100-PA50-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_1\\export\\DBLP\\1\\H6-dir-AP100-PA50-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""2""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 2}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-AP100-PA50-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP100-PA50-PTTP30-PVVP100\graph_seed_1\training_seed_2\export_hash_db44b1aa553c\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_2\H6-dir-AP100-PA50-PTTP30-PVVP100,success
4b2fce3bea914334,DBLP,H6-dir-AP100-PA50-PTTP30-PVVP100,H6-dir-AP100-PA50-PTTP30-PVVP100,apv_skeleton_validation,1,3,AP100-PA50-PTTP30-PVVP100,AP100-PA50-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_1\\export\\DBLP\\1\\H6-dir-AP100-PA50-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""3""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 3}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-AP100-PA50-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP100-PA50-PTTP30-PVVP100\graph_seed_1\training_seed_3\export_hash_db44b1aa553c\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_3\H6-dir-AP100-PA50-PTTP30-PVVP100,success
7798287f5c745b20,DBLP,H6-dir-AP100-PA50-PTTP30-PVVP100,H6-dir-AP100-PA50-PTTP30-PVVP100,apv_skeleton_validation,2,1,AP100-PA50-PTTP30-PVVP100,AP100-PA50-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_2\\export\\DBLP\\2\\H6-dir-AP100-PA50-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""1""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 1}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-AP100-PA50-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP100-PA50-PTTP30-PVVP100\graph_seed_2\training_seed_1\export_hash_cae336555112\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_1\H6-dir-AP100-PA50-PTTP30-PVVP100,success
c1ea0995f1d5fa4f,DBLP,H6-dir-AP100-PA50-PTTP30-PVVP100,H6-dir-AP100-PA50-PTTP30-PVVP100,apv_skeleton_validation,2,2,AP100-PA50-PTTP30-PVVP100,AP100-PA50-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_2\\export\\DBLP\\2\\H6-dir-AP100-PA50-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""2""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 2}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-AP100-PA50-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP100-PA50-PTTP30-PVVP100\graph_seed_2\training_seed_2\export_hash_cae336555112\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_2\H6-dir-AP100-PA50-PTTP30-PVVP100,success
9013e7e470528579,DBLP,H6-dir-AP100-PA50-PTTP30-PVVP100,H6-dir-AP100-PA50-PTTP30-PVVP100,apv_skeleton_validation,2,3,AP100-PA50-PTTP30-PVVP100,AP100-PA50-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_2\\export\\DBLP\\2\\H6-dir-AP100-PA50-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""3""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 3}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_2\export\DBLP\2\H6-dir-AP100-PA50-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP100-PA50-PTTP30-PVVP100\graph_seed_2\training_seed_3\export_hash_cae336555112\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_2\training_seed_3\H6-dir-AP100-PA50-PTTP30-PVVP100,success
28b862505dc74dd4,DBLP,H6-dir-AP100-PA50-PTTP30-PVVP100,H6-dir-AP100-PA50-PTTP30-PVVP100,apv_skeleton_validation,3,1,AP100-PA50-PTTP30-PVVP100,AP100-PA50-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_3\\export\\DBLP\\3\\H6-dir-AP100-PA50-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""1""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 1}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-AP100-PA50-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP100-PA50-PTTP30-PVVP100\graph_seed_3\training_seed_1\export_hash_28007f39a5b6\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_1\H6-dir-AP100-PA50-PTTP30-PVVP100,success
3e47cefd08855e66,DBLP,H6-dir-AP100-PA50-PTTP30-PVVP100,H6-dir-AP100-PA50-PTTP30-PVVP100,apv_skeleton_validation,3,2,AP100-PA50-PTTP30-PVVP100,AP100-PA50-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_3\\export\\DBLP\\3\\H6-dir-AP100-PA50-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""2""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 2}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-AP100-PA50-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP100-PA50-PTTP30-PVVP100\graph_seed_3\training_seed_2\export_hash_28007f39a5b6\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_2\H6-dir-AP100-PA50-PTTP30-PVVP100,success
f261a2b336d557b3,DBLP,H6-dir-AP100-PA50-PTTP30-PVVP100,H6-dir-AP100-PA50-PTTP30-PVVP100,apv_skeleton_validation,3,3,AP100-PA50-PTTP30-PVVP100,AP100-PA50-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_3\\export\\DBLP\\3\\H6-dir-AP100-PA50-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""3""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 3}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_3\export\DBLP\3\H6-dir-AP100-PA50-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP100-PA50-PTTP30-PVVP100\graph_seed_3\training_seed_3\export_hash_28007f39a5b6\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_3\training_seed_3\H6-dir-AP100-PA50-PTTP30-PVVP100,success
81e1f6fc05f08fb1,DBLP,H6-dir-AP50-PA100-PTTP30-PVVP100,H6-dir-AP50-PA100-PTTP30-PVVP100,apv_skeleton_validation,1,1,AP50-PA100-PTTP30-PVVP100,AP50-PA100-PTTP30-PVVP100,,,"{""command"": [""C:\\Users\\slian\\anaconda3\\envs\\pytorch\\python.exe"", ""main.py"", ""--epoch"", ""200"", ""--dataset"", ""DBLP"", ""--n-fp-layers"", ""2"", ""--n-task-layers"", ""3"", ""--num-hops"", ""2"", ""--num-label-hops"", ""4"", ""--label-feats"", ""--residual"", ""--hidden"", ""512"", ""--embed-size"", ""512"", ""--dropout"", ""0.5"", ""--input-drop"", ""0.5"", ""--amp"", ""--root"", ""D:\\HeSF-Coarsen\\results\\gate21_4_directionality_ablation\\exports\\DBLP\\graph_seed_1\\export\\DBLP\\1\\H6-dir-AP50-PA100-PTTP30-PVVP100\\official_trainval"", ""--seeds"", ""1""], ""cwd"": ""external\\SeHGNN\\hgb"", ""dataset"": ""DBLP"", ""seed"": 1}",results\gate21_4_directionality_ablation\exports\DBLP\graph_seed_1\export\DBLP\1\H6-dir-AP50-PA100-PTTP30-PVVP100\official_trainval\DBLP,results\gate21_4_directionality_ablation\cache\DBLP\H6-dir-AP50-PA100-PTTP30-PVVP100\graph_seed_1\training_seed_1\export_hash_ab9ad8b7fa40\cache,results\gate21_4_directionality_ablation\runs\DBLP\graph_seed_1\training_seed_1\H6-dir-AP50-PA100-PTTP30-PVVP100,success
